time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,,,,,,
-2.58E-06,0,-2.58E-06,0.000800078,-8.72E-08,-0.00159992,-8.72E-08,-0.0111999,-8.72E-08,0.00640008,-8.72E-08,0.00599986,-8.72E-08,0.00799986,0.001519996,,,,,
-2.57E-06,0.004,-2.57E-06,-0.00319992,-8.68E-08,-0.00239992,-8.68E-08,-0.00479992,-8.68E-08,0.0120001,-8.68E-08,0.0119999,-8.68E-08,0.00399986,0.004160004,,,,,
-2.57E-06,0.008,-2.57E-06,0.00640008,-8.64E-08,-0.00399992,-8.64E-08,-0.00479992,-8.64E-08,0.00720008,-8.64E-08,0.00799986,-8.64E-08,0.0239999,0.00608,,,,,
-2.57E-06,0,-2.57E-06,-0.00159992,-8.60E-08,0.000800078,-8.60E-08,-0.00559992,-8.60E-08,0.0168001,-8.60E-08,0.0139999,-8.60E-08,0.0139999,0.008000012,,,,,
-2.57E-06,0.036,-2.57E-06,-0.00479992,-8.56E-08,-0.00559992,-8.56E-08,-0.0127999,-8.56E-08,0.00640008,-8.56E-08,0.00599986,-8.56E-08,0.00799986,0.000399996,,,,,
-2.57E-06,0,-2.57E-06,0.000800078,-8.52E-08,-0.00639992,-8.52E-08,0.00240008,-8.52E-08,0.0152001,-8.52E-08,0.0179999,-8.52E-08,0.00199986,0.006240004,,,,,
-2.57E-06,0,-2.57E-06,-0.00159992,-8.48E-08,-0.00319992,-8.48E-08,-0.00959992,-8.48E-08,0.0136001,-8.48E-08,0.0179999,-8.48E-08,0.0199999,0.007760012,,,,,
-2.57E-06,-0.012,-2.57E-06,0.00240008,-8.44E-08,0.000800078,-8.44E-08,-0.00159992,-8.44E-08,0.00800008,-8.44E-08,0.00999986,-8.44E-08,0.00999986,0.005439992,,,,,
-2.57E-06,0.016,-2.57E-06,-0.00399992,-8.40E-08,-0.00319992,-8.40E-08,-0.00639992,-8.40E-08,0.00800008,-8.40E-08,0.00199986,-8.40E-08,0.0119999,0.00248,,,,,
-2.57E-06,-0.004,-2.57E-06,-0.00399992,-8.36E-08,0.00160008,-8.36E-08,0.000800078,-8.36E-08,0.0136001,-8.36E-08,0.00599986,-8.36E-08,0.0199999,0.008400004,,,,,
-2.57E-06,0.012,-2.57E-06,-0.00959992,-8.32E-08,-0.00479992,-8.32E-08,-0.00719992,-8.32E-08,0.00400008,-8.32E-08,0.00799986,-8.32E-08,0.0119999,0.0024,,,,,
-2.57E-06,0.004,-2.57E-06,-0.00559992,-8.28E-08,-0.00159992,-8.28E-08,-0.00959992,-8.28E-08,0.0104001,-8.28E-08,0.00799986,-8.28E-08,0.00799986,0.003039996,,,,,
-2.57E-06,0.008,-2.57E-06,7.80E-08,-8.24E-08,0.00160008,-8.24E-08,-0.00719992,-8.24E-08,0.00560008,-8.24E-08,0.0119999,-8.24E-08,-1.42E-07,0.0024,,,,,
-2.57E-06,0.004,-2.57E-06,-0.000799922,-8.20E-08,-0.00239992,-8.20E-08,-0.00239992,-8.20E-08,0.00960008,-8.20E-08,0.00999986,-8.20E-08,0.0119999,0.00536,,,,,
-2.56E-06,0.02,-2.56E-06,-0.00399992,-8.16E-08,-0.00239992,-8.16E-08,-0.000799922,-8.16E-08,0.0112001,-8.16E-08,0.0199999,-8.16E-08,0.00799986,0.007200004,,,,,
-2.56E-06,0.012,-2.56E-06,0.000800078,-8.12E-08,-0.00799992,-8.12E-08,-0.0103999,-8.12E-08,0.00880008,-8.12E-08,0.0199999,-8.12E-08,0.0139999,0.004880012,,,,,
-2.56E-06,0.008,-2.56E-06,-0.00479992,-8.08E-08,-0.00239992,-8.08E-08,-0.00479992,-8.08E-08,0.00560008,-8.08E-08,0.00599986,-8.08E-08,0.00599986,0.002079992,,,,,
-2.56E-06,0.004,-2.56E-06,-0.00639992,-8.04E-08,7.80E-08,-8.04E-08,-0.0119999,-8.04E-08,0.00640008,-8.04E-08,0.00599986,-8.04E-08,0.00599986,0.001279996,,,,,
-2.56E-06,0.008,-2.56E-06,7.80E-08,-8.00E-08,-0.00559992,-8.00E-08,-0.00879992,-8.00E-08,0.00560008,-8.00E-08,0.00999986,-8.00E-08,0.0219999,0.00464,,,,,
-2.56E-06,-0.012,-2.56E-06,-0.00479992,-7.96E-08,-0.00879992,-7.96E-08,-0.000799922,-7.96E-08,0.0128001,-7.96E-08,0.00599986,-7.96E-08,0.00799986,0.003439996,,,,,
-2.56E-06,0.004,-2.56E-06,-0.00239992,-7.92E-08,-0.00719992,-7.92E-08,-0.00959992,-7.92E-08,0.0144001,-7.92E-08,0.00799986,-7.92E-08,0.0119999,0.003520004,,,,,
-2.56E-06,0,-2.56E-06,-0.000799922,-7.88E-08,-0.0111999,-7.88E-08,-0.00879992,-7.88E-08,0.0160001,-7.88E-08,0.00999986,-7.88E-08,0.0179999,0.004800008,,,,,
-2.56E-06,0.012,-2.56E-06,-0.00239992,-7.84E-08,-0.00639992,-7.84E-08,-0.00639992,-7.84E-08,0.00800008,-7.84E-08,0.00999986,-7.84E-08,0.00999986,0.003039992,,,,,
-2.56E-06,-0.012,-2.56E-06,0.00640008,-7.80E-08,-0.00719992,-7.80E-08,-0.00479992,-7.80E-08,0.00400008,-7.80E-08,0.00799986,-7.80E-08,0.0139999,0.0028,,,,,
-2.56E-06,-0.008,-2.56E-06,-0.00159992,-7.76E-08,0.00240008,-7.76E-08,-0.00319992,-7.76E-08,7.80E-08,-7.76E-08,0.0139999,-7.76E-08,0.00799986,0.00424,,,,,
-2.56E-06,0.004,-2.56E-06,0.00240008,-7.72E-08,-0.00159992,-7.72E-08,0.00320008,-7.72E-08,0.00720008,-7.72E-08,0.0159999,-7.72E-08,0.0139999,0.007760008,,,,,
-2.55E-06,0.004,-2.55E-06,0.00240008,-7.68E-08,-0.00239992,-7.68E-08,-0.00159992,-7.68E-08,0.0160001,-7.68E-08,0.0139999,-7.68E-08,0.0199999,0.009200012,,,,,
-2.55E-06,-0.008,-2.55E-06,-0.00239992,-7.64E-08,-0.00239992,-7.64E-08,-0.00719992,-7.64E-08,0.00240008,-7.64E-08,0.0199999,-7.64E-08,0.0199999,0.006560008,,,,,
-2.55E-06,-0.012,-2.55E-06,-0.00319992,-7.60E-08,-0.00159992,-7.60E-08,-0.00559992,-7.60E-08,0.00960008,-7.60E-08,0.00999986,-7.60E-08,0.0139999,0.00528,,,,,
-2.55E-06,0,-2.55E-06,-0.00319992,-7.56E-08,0.00320008,-7.56E-08,-0.00719992,-7.56E-08,0.0120001,-7.56E-08,0.0199999,-7.56E-08,-1.42E-07,0.005600004,,,,,
-2.55E-06,0.008,-2.55E-06,-0.00159992,-7.52E-08,0.00240008,-7.52E-08,-0.0127999,-7.52E-08,0.00960008,-7.52E-08,0.0219999,-7.52E-08,0.0159999,0.007440012,,,,,
-2.55E-06,-0.008,-2.55E-06,7.80E-08,-7.48E-08,-0.00319992,-7.48E-08,-0.00239992,-7.48E-08,0.0152001,-7.48E-08,0.0159999,-7.48E-08,0.00999986,0.007120004,,,,,
-2.55E-06,0.004,-2.55E-06,-0.00239992,-7.44E-08,-0.00159992,-7.44E-08,-0.00479992,-7.44E-08,0.0144001,-7.44E-08,0.00599986,-7.44E-08,0.00799986,0.004399996,,,,,
-2.55E-06,-0.02,-2.55E-06,0.000800078,-7.40E-08,-0.00319992,-7.40E-08,-0.00639992,-7.40E-08,0.00400008,-7.40E-08,0.00599986,-7.40E-08,0.00199986,0.000479992,,,,,
-2.55E-06,0.008,-2.55E-06,0.00320008,-7.36E-08,-0.00399992,-7.36E-08,-0.00639992,-7.36E-08,0.0168001,-7.36E-08,0.0139999,-7.36E-08,0.0119999,0.006480012,,,,,
-2.55E-06,0,-2.55E-06,0.00320008,-7.32E-08,-0.000799922,-7.32E-08,-0.00559992,-7.32E-08,0.00480008,-7.32E-08,0.0179999,-7.32E-08,0.0219999,0.007680008,,,,,
-2.55E-06,0,-2.55E-06,7.80E-08,-7.28E-08,-0.00319992,-7.28E-08,-0.00639992,-7.28E-08,0.0128001,-7.28E-08,0.00399986,-7.28E-08,0.00999986,0.003439996,,,,,
-2.55E-06,0.008,-2.55E-06,-0.000799922,-7.24E-08,-0.00319992,-7.24E-08,-0.00719992,-7.24E-08,0.0120001,-7.24E-08,0.0159999,-7.24E-08,0.0139999,0.006320012,,,,,
-2.55E-06,0.008,-2.55E-06,-0.00319992,-7.20E-08,7.80E-08,-7.20E-08,-0.00719992,-7.20E-08,0.0136001,-7.20E-08,0.00399986,-7.20E-08,0.0279999,0.007680004,,,,,
-2.54E-06,-0.004,-2.54E-06,-0.00399992,-7.16E-08,0.00240008,-7.16E-08,-0.00879992,-7.16E-08,0.00880008,-7.16E-08,0.0119999,-7.16E-08,0.0159999,0.006080008,,,,,
-2.54E-06,0,-2.54E-06,-0.00399992,-7.12E-08,-0.00159992,-7.12E-08,-0.0119999,-7.12E-08,0.00880008,-7.12E-08,-1.42E-07,-7.12E-08,0.00199986,-0.000560004,,,,,
-2.54E-06,0.008,-2.54E-06,-0.00159992,-7.08E-08,-0.00479992,-7.08E-08,-0.00239992,-7.08E-08,0.00960008,-7.08E-08,0.0139999,-7.08E-08,0.0119999,0.005680008,,,,,
-2.54E-06,0.008,-2.54E-06,0.00320008,-7.04E-08,-0.00399992,-7.04E-08,-0.00479992,-7.04E-08,0.00880008,-7.04E-08,-1.42E-07,-7.04E-08,0.0119999,0.0024,,,,,
-2.54E-06,-0.008,-2.54E-06,0.00240008,-7.00E-08,7.80E-08,-7.00E-08,-0.00399992,-7.00E-08,0.00560008,-7.00E-08,0.0159999,-7.00E-08,0.00399986,0.00432,,,,,
-2.54E-06,0.004,-2.54E-06,-0.00319992,-6.96E-08,-0.00479992,-6.96E-08,-0.00639992,-6.96E-08,0.00160008,-6.96E-08,0.0159999,-6.96E-08,0.0119999,0.003680008,,,,,
-2.54E-06,0.008,-2.54E-06,0.00480008,-6.92E-08,0.00160008,-6.92E-08,-0.000799922,-6.92E-08,0.0104001,-6.92E-08,0.00799986,-6.92E-08,0.00399986,0.004639996,,,,,
-2.54E-06,-0.004,-2.54E-06,-0.00319992,-6.88E-08,-0.00559992,-6.88E-08,-0.00639992,-6.88E-08,0.00640008,-6.88E-08,0.0179999,-6.88E-08,0.0119999,0.004880008,,,,,
-2.54E-06,-0.004,-2.54E-06,-0.00239992,-6.84E-08,-0.00159992,-6.84E-08,-0.00399992,-6.84E-08,0.00640008,-6.84E-08,0.0179999,-6.84E-08,0.0119999,0.006160008,,,,,
-2.54E-06,-0.004,-2.54E-06,-0.00559992,-6.80E-08,0.000800078,-6.80E-08,-0.0135999,-6.80E-08,0.00560008,-6.80E-08,-1.42E-07,-6.80E-08,-0.00400014,-0.002240005,,,,,
-2.54E-06,-0.004,-2.54E-06,-0.00639992,-6.76E-08,-0.00879992,-6.76E-08,-0.00559992,-6.76E-08,0.0120001,-6.76E-08,0.00999986,-6.76E-08,0.0119999,0.003920004,,,,,
-2.54E-06,0,-2.54E-06,-0.00239992,-6.72E-08,-0.00159992,-6.72E-08,-0.00639992,-6.72E-08,0.00640008,-6.72E-08,0.00999986,-6.72E-08,0.0179999,0.00528,,,,,
-2.53E-06,0.008,-2.53E-06,-0.00319992,-6.68E-08,-0.00239992,-6.68E-08,-0.00319992,-6.68E-08,0.00960008,-6.68E-08,0.0239999,-6.68E-08,0.0179999,0.009200008,,,,,
-2.53E-06,-0.004,-2.53E-06,7.80E-08,-6.64E-08,-0.00399992,-6.64E-08,-0.00719992,-6.64E-08,0.00560008,-6.64E-08,0.0199999,-6.64E-08,0.00799986,0.00448,,,,,
-2.53E-06,-0.004,-2.53E-06,0.000800078,-6.60E-08,-0.000799922,-6.60E-08,-0.00879992,-6.60E-08,0.00880008,-6.60E-08,0.00799986,-6.60E-08,0.0239999,0.00624,,,,,
-2.53E-06,0.008,-2.53E-06,-0.00239992,-6.56E-08,-0.00239992,-6.56E-08,-0.0111999,-6.56E-08,0.00960008,-6.56E-08,0.00999986,-6.56E-08,0.00799986,0.002799996,,,,,
-2.53E-06,-0.008,-2.53E-06,-0.00639992,-6.52E-08,0.000800078,-6.52E-08,-0.00559992,-6.52E-08,0.00480008,-6.52E-08,0.0159999,-6.52E-08,0.0119999,0.005600008,,,,,
-2.53E-06,-0.004,-2.53E-06,-0.00799992,-6.48E-08,-0.00159992,-6.48E-08,-0.0207999,-6.48E-08,0.00400008,-6.48E-08,0.00999986,-6.48E-08,0.00599986,-0.000480004,,,,,
-2.53E-06,0.012,-2.53E-06,-0.00479992,-6.44E-08,-0.00239992,-6.44E-08,-0.00719992,-6.44E-08,0.0168001,-6.44E-08,0.00999986,-6.44E-08,0.00199986,0.003839996,,,,,
-2.53E-06,0,-2.53E-06,-0.00399992,-6.40E-08,-0.00239992,-6.40E-08,-0.0119999,-6.40E-08,0.00480008,-6.40E-08,0.0159999,-6.40E-08,0.0139999,0.004080012,,,,,
-2.53E-06,0.012,-2.53E-06,-0.00159992,-6.36E-08,-0.00319992,-6.36E-08,-0.00559992,-6.36E-08,0.00160008,-6.36E-08,0.0179999,-6.36E-08,0.00199986,0.00256,,,,,
-2.53E-06,-0.024,-2.53E-06,0.00240008,-6.32E-08,0.00160008,-6.32E-08,-0.0111999,-6.32E-08,0.00640008,-6.32E-08,0.00399986,-6.32E-08,0.00799986,0.001759996,,,,,
-2.53E-06,0,-2.53E-06,-0.00399992,-6.28E-08,-0.00239992,-6.28E-08,-0.0111999,-6.28E-08,0.0160001,-6.28E-08,0.00199986,-6.28E-08,0.00799986,0.00248,,,,,
-2.53E-06,0,-2.53E-06,-0.00479992,-6.24E-08,-0.00239992,-6.24E-08,-0.0103999,-6.24E-08,0.00560008,-6.24E-08,0.00599986,-6.24E-08,0.00599986,0.000959996,,,,,
-2.53E-06,0.02,-2.53E-06,-0.00319992,-6.20E-08,0.00720008,-6.20E-08,-0.0111999,-6.20E-08,0.00720008,-6.20E-08,0.0119999,-6.20E-08,0.00799986,0.004640004,,,,,
-2.52E-06,0.024,-2.52E-06,0.00240008,-6.16E-08,-0.00399992,-6.16E-08,-0.00959992,-6.16E-08,0.0112001,-6.16E-08,0.0119999,-6.16E-08,0.00999986,0.003920004,,,,,
-2.52E-06,0,-2.52E-06,-0.000799922,-6.12E-08,-0.0103999,-6.12E-08,-0.00559992,-6.12E-08,0.00880008,-6.12E-08,0.0119999,-6.12E-08,0.00999986,0.002960004,,,,,
-2.52E-06,-0.004,-2.52E-06,-0.00239992,-6.08E-08,-0.00159992,-6.08E-08,-0.00959992,-6.08E-08,0.00480008,-6.08E-08,0.0139999,-6.08E-08,0.0179999,0.005120008,,,,,
-2.52E-06,-0.012,-2.52E-06,7.80E-08,-6.04E-08,-0.00399992,-6.04E-08,-0.00559992,-6.04E-08,0.00560008,-6.04E-08,0.0199999,-6.04E-08,0.0199999,0.007200008,,,,,
-2.52E-06,0.008,-2.52E-06,-0.00799992,-6.00E-08,-0.00159992,-6.00E-08,-0.0127999,-6.00E-08,0.00880008,-6.00E-08,-0.00200014,-6.00E-08,0.00599986,-0.000320004,,,,,
-2.52E-06,0,-2.52E-06,-0.00479992,-5.96E-08,0.00240008,-5.96E-08,-0.0103999,-5.96E-08,0.0152001,-5.96E-08,0.0159999,-5.96E-08,0.0179999,0.008240016,,,,,
-2.52E-06,0.024,-2.52E-06,0.00160008,-5.92E-08,-0.000799922,-5.92E-08,-0.00959992,-5.92E-08,0.00800008,-5.92E-08,0.0139999,-5.92E-08,0.00999986,0.00432,,,,,
-2.52E-06,0,-2.52E-06,-0.00399992,-5.88E-08,-0.00159992,-5.88E-08,-0.0119999,-5.88E-08,0.00880008,-5.88E-08,0.0119999,-5.88E-08,0.0159999,0.004640012,,,,,
-2.52E-06,-0.008,-2.52E-06,0.00160008,-5.84E-08,-0.00239992,-5.84E-08,-0.0111999,-5.84E-08,0.00320008,-5.84E-08,0.00599986,-5.84E-08,0.00799986,0.000719996,,,,,
-2.52E-06,-0.004,-2.52E-06,7.80E-08,-5.80E-08,-0.00719992,-5.80E-08,-0.00879992,-5.80E-08,0.00400008,-5.80E-08,0.00599986,-5.80E-08,0.0199999,0.0028,,,,,
-2.52E-06,-0.008,-2.52E-06,0.00320008,-5.76E-08,0.00400008,-5.76E-08,-0.00479992,-5.76E-08,0.00720008,-5.76E-08,-1.42E-07,-5.76E-08,0.0179999,0.00488,,,,,
-2.52E-06,0.004,-2.52E-06,-0.00719992,-5.72E-08,-0.00319992,-5.72E-08,-0.00479992,-5.72E-08,0.00800008,-5.72E-08,0.00599986,-5.72E-08,0.0239999,0.006,,,,,
-2.51E-06,0.016,-2.51E-06,-0.00239992,-5.68E-08,-0.00879992,-5.68E-08,-0.0135999,-5.68E-08,0.00480008,-5.68E-08,0.00199986,-5.68E-08,0.0159999,8.0004E-05,,,,,
-2.51E-06,0.004,-2.51E-06,-0.00399992,-5.64E-08,0.00160008,-5.64E-08,-0.0127999,-5.64E-08,0.0104001,-5.64E-08,0.00799986,-5.64E-08,0.0159999,0.004640008,,,,,
-2.51E-06,0,-2.51E-06,-0.00159992,-5.60E-08,-0.00639992,-5.60E-08,-0.00319992,-5.60E-08,0.00480008,-5.60E-08,0.00799986,-5.60E-08,0.0219999,0.00504,,,,,
-2.51E-06,0.012,-2.51E-06,-0.00399992,-5.56E-08,-0.00399992,-5.56E-08,-0.00799992,-5.56E-08,0.00560008,-5.56E-08,0.00999986,-5.56E-08,0.00999986,0.002719992,,,,,
-2.51E-06,0.004,-2.51E-06,-0.000799922,-5.52E-08,-0.00719992,-5.52E-08,-0.00719992,-5.52E-08,0.00480008,-5.52E-08,0.00599986,-5.52E-08,0.00399986,7.9992E-05,,,,,
-2.51E-06,0,-2.51E-06,0.00480008,-5.48E-08,-0.00319992,-5.48E-08,-0.00159992,-5.48E-08,0.0120001,-5.48E-08,0.0139999,-5.48E-08,0.00799986,0.005840004,,,,,
-2.51E-06,0,-2.51E-06,0.00560008,-5.44E-08,-0.00239992,-5.44E-08,-0.00479992,-5.44E-08,0.00320008,-5.44E-08,0.0179999,-5.44E-08,0.0179999,0.006400008,,,,,
-2.51E-06,-0.008,-2.51E-06,-0.000799922,-5.40E-08,0.000800078,-5.40E-08,-0.00559992,-5.40E-08,0.00880008,-5.40E-08,0.00999986,-5.40E-08,0.0219999,0.0072,,,,,
-2.51E-06,-0.012,-2.51E-06,-0.00239992,-5.36E-08,0.00160008,-5.36E-08,-0.00799992,-5.36E-08,0.00560008,-5.36E-08,0.00799986,-5.36E-08,0.00399986,0.002239992,,,,,
-2.51E-06,-0.012,-2.51E-06,-0.00239992,-5.32E-08,-0.00319992,-5.32E-08,-0.0111999,-5.32E-08,0.00880008,-5.32E-08,0.0119999,-5.32E-08,0.00999986,0.003280004,,,,,
-2.51E-06,0.008,-2.51E-06,0.00320008,-5.28E-08,-0.000799922,-5.28E-08,-0.00399992,-5.28E-08,0.0120001,-5.28E-08,0.0139999,-5.28E-08,0.0219999,0.008640012,,,,,
-2.51E-06,0,-2.51E-06,-0.00159992,-5.24E-08,0.00160008,-5.24E-08,-0.0103999,-5.24E-08,0.00800008,-5.24E-08,0.0119999,-5.24E-08,0.0119999,0.004640012,,,,,
-2.51E-06,-0.004,-2.51E-06,7.80E-08,-5.20E-08,0.00160008,-5.20E-08,-0.00559992,-5.20E-08,0.00800008,-5.20E-08,0.0119999,-5.20E-08,0.00199986,0.0036,,,,,
-2.50E-06,0.008,-2.50E-06,0.00160008,-5.16E-08,-0.00239992,-5.16E-08,-0.0103999,-5.16E-08,0.0128001,-5.16E-08,0.00799986,-5.16E-08,0.0119999,0.004000008,,,,,
-2.50E-06,0,-2.50E-06,-0.00479992,-5.12E-08,-0.00559992,-5.12E-08,-0.00479992,-5.12E-08,0.00960008,-5.12E-08,0.00799986,-5.12E-08,0.0219999,0.00584,,,,,
-2.50E-06,0.004,-2.50E-06,-0.00479992,-5.08E-08,-0.00239992,-5.08E-08,-0.00399992,-5.08E-08,0.0104001,-5.08E-08,0.0139999,-5.08E-08,0.0199999,0.007600012,,,,,
-2.50E-06,0.004,-2.50E-06,0.00240008,-5.04E-08,-0.00239992,-5.04E-08,-0.00239992,-5.04E-08,0.0104001,-5.04E-08,0.0179999,-5.04E-08,0.00599986,0.005920004,,,,,
-2.50E-06,0.016,-2.50E-06,-0.000799922,-5.00E-08,-0.00319992,-5.00E-08,0.000800078,-5.00E-08,0.0128001,-5.00E-08,0.0119999,-5.00E-08,0.00999986,0.006480004,,,,,
-2.50E-06,0.016,-2.50E-06,7.80E-08,-4.96E-08,-0.00159992,-4.96E-08,-0.0127999,-4.96E-08,0.00560008,-4.96E-08,0.0179999,-4.96E-08,0.0179999,0.005440012,,,,,
-2.50E-06,0.004,-2.50E-06,7.80E-08,-4.92E-08,0.00240008,-4.92E-08,-0.00639992,-4.92E-08,0.00800008,-4.92E-08,0.0199999,-4.92E-08,0.0119999,0.007200008,,,,,
-2.50E-06,0.004,-2.50E-06,0.00160008,-4.88E-08,0.00160008,-4.88E-08,-0.00239992,-4.88E-08,0.00640008,-4.88E-08,0.00799986,-4.88E-08,0.00599986,0.003919992,,,,,
-2.50E-06,-0.008,-2.50E-06,0.00800008,-4.84E-08,-0.000799922,-4.84E-08,-0.0103999,-4.84E-08,0.0120001,-4.84E-08,0.00999986,-4.84E-08,0.0159999,0.005360008,,,,,
-2.50E-06,0.012,-2.50E-06,0.00480008,-4.80E-08,0.000800078,-4.80E-08,-0.00559992,-4.80E-08,0.00960008,-4.80E-08,0.00999986,-4.80E-08,0.0139999,0.00576,,,,,
-2.50E-06,0.004,-2.50E-06,0.00160008,-4.76E-08,-0.000799922,-4.76E-08,-0.00239992,-4.76E-08,0.00880008,-4.76E-08,0.0199999,-4.76E-08,0.0139999,0.007920008,,,,,
-2.50E-06,0.008,-2.50E-06,-0.00319992,-4.72E-08,0.00240008,-4.72E-08,-0.00879992,-4.72E-08,0.0160001,-4.72E-08,0.0119999,-4.72E-08,0.00199986,0.004720004,,,,,
-2.49E-06,-0.004,-2.49E-06,0.00240008,-4.68E-08,7.80E-08,-4.68E-08,-0.00959992,-4.68E-08,0.0104001,-4.68E-08,0.00799986,-4.68E-08,0.00599986,0.002959996,,,,,
-2.49E-06,-0.008,-2.49E-06,7.80E-08,-4.64E-08,-0.00319992,-4.64E-08,-0.00479992,-4.64E-08,0.00880008,-4.64E-08,0.00999986,-4.64E-08,0.0199999,0.00616,,,,,
-2.49E-06,0,-2.49E-06,0.00320008,-4.60E-08,-0.000799922,-4.60E-08,-0.00719992,-4.60E-08,0.0144001,-4.60E-08,0.00999986,-4.60E-08,0.0179999,0.006880004,,,,,
-2.49E-06,0,-2.49E-06,-0.000799922,-4.56E-08,0.00160008,-4.56E-08,-0.00479992,-4.56E-08,0.0192001,-4.56E-08,0.0139999,-4.56E-08,0.00799986,0.007600004,,,,,
-2.49E-06,0.004,-2.49E-06,0.00640008,-4.52E-08,-0.00399992,-4.52E-08,-0.00879992,-4.52E-08,0.00800008,-4.52E-08,0.0139999,-4.52E-08,0.00999986,0.00384,,,,,
-2.49E-06,0.004,-2.49E-06,-0.00399992,-4.48E-08,-0.000799922,-4.48E-08,-0.00959992,-4.48E-08,0.0112001,-4.48E-08,0.0119999,-4.48E-08,0.0159999,0.005760012,,,,,
-2.49E-06,0.008,-2.49E-06,0.00240008,-4.44E-08,-0.00239992,-4.44E-08,-0.0119999,-4.44E-08,0.00960008,-4.44E-08,0.0179999,-4.44E-08,0.0119999,0.005040012,,,,,
-2.49E-06,0.02,-2.49E-06,-0.000799922,-4.40E-08,-0.00639992,-4.40E-08,-0.00479992,-4.40E-08,0.00800008,-4.40E-08,-0.00200014,-4.40E-08,-1.42E-07,-0.001040008,,,,,
-2.49E-06,0.004,-2.49E-06,-0.00399992,-4.36E-08,0.00400008,-4.36E-08,-0.00879992,-4.36E-08,0.0120001,-4.36E-08,0.00399986,-4.36E-08,0.0159999,0.005440004,,,,,
-2.49E-06,0.008,-2.49E-06,-0.00159992,-4.32E-08,0.000800078,-4.32E-08,-0.00879992,-4.32E-08,0.00880008,-4.32E-08,0.00799986,-4.32E-08,0.0139999,0.00456,,,,,
-2.49E-06,-0.004,-2.49E-06,-0.000799922,-4.28E-08,0.000800078,-4.28E-08,-0.0119999,-4.28E-08,0.00240008,-4.28E-08,0.0119999,-4.28E-08,0.0119999,0.003040012,,,,,
-2.49E-06,0.004,-2.49E-06,0.0112001,-4.24E-08,0.00320008,-4.24E-08,-0.0111999,-4.24E-08,0.00960008,-4.24E-08,0.00599986,-4.24E-08,-0.00200014,0.001119996,,,,,
-2.49E-06,0,-2.49E-06,7.80E-08,-4.20E-08,0.00320008,-4.20E-08,-0.0119999,-4.20E-08,0.00400008,-4.20E-08,0.00599986,-4.20E-08,0.00999986,0.002239996,,,,,
-2.48E-06,0,-2.48E-06,7.80E-08,-4.16E-08,-0.00479992,-4.16E-08,-0.00719992,-4.16E-08,0.00880008,-4.16E-08,0.00599986,-4.16E-08,0.00999986,0.002559992,,,,,
-2.48E-06,0.016,-2.48E-06,7.80E-08,-4.12E-08,-0.00639992,-4.12E-08,-0.0135999,-4.12E-08,0.00960008,-4.12E-08,0.00999986,-4.12E-08,0.00599986,0.001119996,,,,,
-2.48E-06,-0.008,-2.48E-06,-0.00479992,-4.08E-08,-0.00399992,-4.08E-08,-0.00639992,-4.08E-08,0.00480008,-4.08E-08,0.00599986,-4.08E-08,0.00799986,0.001679992,,,,,
-2.48E-06,0.008,-2.48E-06,0.000800078,-4.04E-08,-0.00399992,-4.04E-08,-0.00559992,-4.04E-08,0.0152001,-4.04E-08,0.00799986,-4.04E-08,0.00999986,0.004719996,,,,,
-2.48E-06,-0.004,-2.48E-06,0.00320008,-4.00E-08,-0.00399992,-4.00E-08,-0.00639992,-4.00E-08,0.00480008,-4.00E-08,0.00799986,-4.00E-08,0.0179999,0.00408,,,,,
-2.48E-06,0.016,-2.48E-06,-0.00159992,-3.96E-08,7.80E-08,-3.96E-08,-0.00639992,-3.96E-08,0.00320008,-3.96E-08,0.00799986,-3.96E-08,0.0119999,0.00336,,,,,
-2.48E-06,0.012,-2.48E-06,-0.00319992,-3.92E-08,-0.00319992,-3.92E-08,-0.00959992,-3.92E-08,0.00800008,-3.92E-08,0.0119999,-3.92E-08,0.0139999,0.004240008,,,,,
-2.48E-06,0,-2.48E-06,0.0160001,-3.88E-08,0.00320008,-3.88E-08,-0.00959992,-3.88E-08,0.00400008,-3.88E-08,0.00199986,-3.88E-08,0.00399986,0.000719992,,,,,
-2.48E-06,0.016,-2.48E-06,0.00240008,-3.84E-08,0.000800078,-3.84E-08,-0.0103999,-3.84E-08,0.00720008,-3.84E-08,0.0159999,-3.84E-08,0.0179999,0.006320012,,,,,
-2.48E-06,0.012,-2.48E-06,0.00160008,-3.80E-08,-0.000799922,-3.80E-08,-0.00799992,-3.80E-08,0.0120001,-3.80E-08,-1.42E-07,-3.80E-08,0.00999986,0.002639995,,,,,
-2.48E-06,0.004,-2.48E-06,-0.00239992,-3.76E-08,0.000800078,-3.76E-08,-0.00639992,-3.76E-08,0.0112001,-3.76E-08,0.00599986,-3.76E-08,-0.00200014,0.001919996,,,,,
-2.48E-06,0.016,-2.48E-06,7.80E-08,-3.72E-08,0.00320008,-3.72E-08,-0.00799992,-3.72E-08,0.00800008,-3.72E-08,-1.42E-07,-3.72E-08,0.0219999,0.00504,,,,,
-2.47E-06,0.004,-2.47E-06,-0.00399992,-3.68E-08,-0.00399992,-3.68E-08,-0.0143999,-3.68E-08,0.00960008,-3.68E-08,0.00599986,-3.68E-08,0.00399986,0.000239996,,,,,
