time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-9.98E-06,-0.006,-9.98E-06,0.00999986,-7.81E-07,0.00599986,-7.81E-07,-0.0280001,-7.81E-07,0.00599986,-7.81E-07,0.183999,-7.81E-07,0.0239994
-9.98E-06,0.002,-9.98E-06,0.00999986,-7.80E-07,0.00599986,-7.80E-07,-0.00800014,-7.80E-07,0.00799986,-7.80E-07,0.103999,-7.80E-07,-0.0320006
-9.98E-06,0.006,-9.98E-06,0.0119999,-7.80E-07,0.0119999,-7.80E-07,-0.0220001,-7.80E-07,0.00999986,-7.80E-07,0.119999,-7.80E-07,-0.0240006
-9.98E-06,0.002,-9.98E-06,0.00399986,-7.80E-07,0.0159999,-7.80E-07,-0.0180001,-7.80E-07,0.00199986,-7.80E-07,0.151999,-7.80E-07,-0.0400006
-9.98E-06,0.006,-9.98E-06,0.0139999,-7.79E-07,0.0139999,-7.79E-07,-0.0240001,-7.79E-07,0.00199986,-7.79E-07,0.135999,-7.79E-07,-0.00800057
-9.98E-06,0.004,-9.98E-06,0.00599986,-7.79E-07,0.0119999,-7.79E-07,-0.0100001,-7.79E-07,0.00199986,-7.79E-07,0.0319994,-7.79E-07,-0.0640006
-9.98E-06,0.002,-9.98E-06,0.00599986,-7.78E-07,0.00399986,-7.78E-07,-0.0140001,-7.78E-07,-0.00200014,-7.78E-07,0.0639994,-7.78E-07,-0.0160006
-9.98E-06,0.01,-9.98E-06,-0.00400014,-7.78E-07,0.0119999,-7.78E-07,-0.0140001,-7.78E-07,-0.00400014,-7.78E-07,0.0879994,-7.78E-07,-5.70E-07
-9.98E-06,-0.006,-9.98E-06,0.0119999,-7.78E-07,0.00599986,-7.78E-07,-0.0220001,-7.78E-07,0.00799986,-7.78E-07,0.127999,-7.78E-07,-5.70E-07
-9.98E-06,0.008,-9.98E-06,0.00599986,-7.77E-07,0.00799986,-7.77E-07,-0.0120001,-7.77E-07,0.00999986,-7.77E-07,0.0319994,-7.77E-07,0.0559994
-9.98E-06,0.006,-9.98E-06,0.0139999,-7.77E-07,0.00399986,-7.77E-07,-0.0140001,-7.77E-07,-0.00200014,-7.77E-07,0.0239994,-7.77E-07,0.0159994
-9.98E-06,0.004,-9.98E-06,0.00999986,-7.76E-07,0.00199986,-7.76E-07,-0.0160001,-7.76E-07,-1.42E-07,-7.76E-07,0.103999,-7.76E-07,0.0159994
-9.98E-06,0.002,-9.98E-06,0.0139999,-7.76E-07,0.00799986,-7.76E-07,-0.0200001,-7.76E-07,-1.42E-07,-7.76E-07,0.0879994,-7.76E-07,0.0559994
-9.98E-06,0.012,-9.98E-06,0.00399986,-7.76E-07,0.00999986,-7.76E-07,-0.0100001,-7.76E-07,0.00399986,-7.76E-07,0.0959994,-7.76E-07,0.00799943
-9.98E-06,0.004,-9.98E-06,0.00999986,-7.75E-07,0.00999986,-7.75E-07,-0.0180001,-7.75E-07,0.00199986,-7.75E-07,0.143999,-7.75E-07,-0.0800006
-9.97E-06,0.006,-9.97E-06,-0.00400014,-7.75E-07,0.0119999,-7.75E-07,-0.0180001,-7.75E-07,0.00399986,-7.75E-07,0.0719994,-7.75E-07,0.0239994
-9.97E-06,-0.008,-9.97E-06,0.0119999,-7.74E-07,0.0159999,-7.74E-07,-0.0240001,-7.74E-07,0.00199986,-7.74E-07,0.111999,-7.74E-07,0.103999
-9.97E-06,0.006,-9.97E-06,0.00399986,-7.74E-07,0.0139999,-7.74E-07,-0.00600014,-7.74E-07,0.0139999,-7.74E-07,0.111999,-7.74E-07,-0.0480006
-9.97E-06,0,-9.97E-06,-1.42E-07,-7.74E-07,0.0159999,-7.74E-07,-0.0160001,-7.74E-07,0.0119999,-7.74E-07,0.0559994,-7.74E-07,0.0159994
-9.97E-06,-0.004,-9.97E-06,0.00599986,-7.73E-07,0.00799986,-7.73E-07,-0.00800014,-7.73E-07,0.00399986,-7.73E-07,0.0879994,-7.73E-07,0.0159994
-9.97E-06,-0.002,-9.97E-06,0.00799986,-7.73E-07,0.00999986,-7.73E-07,-0.0180001,-7.73E-07,0.00999986,-7.73E-07,0.119999,-7.73E-07,0.0319994
-9.97E-06,-0.004,-9.97E-06,0.00999986,-7.72E-07,0.0179999,-7.72E-07,-0.00600014,-7.72E-07,0.0119999,-7.72E-07,0.111999,-7.72E-07,-0.0320006
-9.97E-06,0,-9.97E-06,0.00599986,-7.72E-07,0.0139999,-7.72E-07,-0.0140001,-7.72E-07,0.0119999,-7.72E-07,0.0959994,-7.72E-07,0.103999
-9.97E-06,0,-9.97E-06,0.00799986,-7.72E-07,0.00599986,-7.72E-07,-0.0140001,-7.72E-07,-0.00800014,-7.72E-07,0.0959994,-7.72E-07,0.0319994
-9.97E-06,-0.006,-9.97E-06,0.00399986,-7.71E-07,0.0179999,-7.71E-07,-0.0200001,-7.71E-07,0.00199986,-7.71E-07,0.0719994,-7.71E-07,0.0479994
