time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-8.24E-07,-0.008,-8.24E-07,0.00160008,-7.65E-07,0.00400008,-7.65E-07,-0.00719992,-7.65E-07,0.0120001,-7.65E-07,0.0279999,-7.65E-07,0.0139999,0.010160012
-8.22E-07,0.02,-8.22E-07,-0.00319992,-7.64E-07,-0.00319992,-7.64E-07,-0.00159992,-7.64E-07,0.0104001,-7.64E-07,0.0179999,-7.64E-07,0.0199999,0.008720012
-8.20E-07,-0.004,-8.20E-07,0.00240008,-7.64E-07,0.00320008,-7.64E-07,-0.0127999,-7.64E-07,0.0128001,-7.64E-07,0.0219999,-7.64E-07,0.0239999,0.009840016
-8.18E-07,0.02,-8.18E-07,-0.000799922,-7.64E-07,-0.00559992,-7.64E-07,-0.00399992,-7.64E-07,0.00720008,-7.64E-07,0.0319999,-7.64E-07,0.0259999,0.011120008
-8.16E-07,-0.02,-8.16E-07,-0.00319992,-7.63E-07,-0.00319992,-7.63E-07,-0.0135999,-7.63E-07,0.00720008,-7.63E-07,0.0279999,-7.63E-07,0.0179999,0.007280012
-8.14E-07,0.044,-8.14E-07,-0.00959992,-7.63E-07,0.00160008,-7.63E-07,-0.00959992,-7.63E-07,0.00720008,-7.63E-07,0.0179999,-7.63E-07,0.0219999,0.007840008
-8.12E-07,0.02,-8.12E-07,0.00160008,-7.62E-07,-0.00559992,-7.62E-07,-0.000799922,-7.62E-07,0.00880008,-7.62E-07,0.0179999,-7.62E-07,0.0159999,0.007280008
-8.10E-07,0.008,-8.10E-07,-0.00159992,-7.62E-07,-0.000799922,-7.62E-07,-0.00159992,-7.62E-07,0.0112001,-7.62E-07,0.0239999,-7.62E-07,0.0119999,0.008960012
-8.08E-07,-0.02,-8.08E-07,0.00400008,-7.62E-07,-0.00239992,-7.62E-07,-0.0135999,-7.62E-07,0.00480008,-7.62E-07,0.0279999,-7.62E-07,0.0259999,0.008560012
-8.06E-07,0.02,-8.06E-07,0.00400008,-7.61E-07,0.00320008,-7.61E-07,-0.0143999,-7.61E-07,0.0152001,-7.61E-07,0.00799986,-7.61E-07,0.0239999,0.007200008
-8.04E-07,0.008,-8.04E-07,-0.00159992,-7.61E-07,-0.00319992,-7.61E-07,-0.00719992,-7.61E-07,0.0128001,-7.61E-07,0.0159999,-7.61E-07,0.0119999,0.006080012
-8.02E-07,0,-8.02E-07,-0.00239992,-7.60E-07,0.00400008,-7.60E-07,-0.00639992,-7.60E-07,0.0112001,-7.60E-07,0.0199999,-7.60E-07,0.0179999,0.009360012
-8.00E-07,-0.004,-8.00E-07,0.00480008,-7.60E-07,-0.00239992,-7.60E-07,-0.00879992,-7.60E-07,0.0112001,-7.60E-07,0.0159999,-7.60E-07,0.0219999,0.007600012
-7.98E-07,0.02,-7.98E-07,-0.00239992,-7.60E-07,0.000800078,-7.60E-07,7.80E-08,-7.60E-07,0.0128001,-7.60E-07,0.0179999,-7.60E-07,0.0219999,0.010720011
-7.96E-07,0.02,-7.96E-07,-0.00319992,-7.59E-07,0.00480008,-7.59E-07,-0.00719992,-7.59E-07,0.0160001,-7.59E-07,0.00999986,-7.59E-07,0.0199999,0.008720004
-7.94E-07,-0.012,-7.94E-07,-0.00159992,-7.59E-07,-0.00559992,-7.59E-07,-0.00559992,-7.59E-07,0.0136001,-7.59E-07,0.0179999,-7.59E-07,0.0199999,0.008080012
-7.92E-07,0.024,-7.92E-07,0.00160008,-7.58E-07,0.00400008,-7.58E-07,-0.0111999,-7.58E-07,0.0112001,-7.58E-07,0.0259999,-7.58E-07,0.0199999,0.010000016
-7.90E-07,0.02,-7.90E-07,-0.00239992,-7.58E-07,-0.00159992,-7.58E-07,-0.00639992,-7.58E-07,0.0136001,-7.58E-07,0.0139999,-7.58E-07,0.0179999,0.007520012
