time1,Diode,time2,PCD3_B
-1.62e-06,0.008,-1.62e-06,4.99840008
-1.62e-06,0.004,-1.62e-06,4.99600008
-1.62e-06,-0.008,-1.62e-06,4.999200078
-1.62e-06,-0.004,-1.62e-06,4.99680008
-1.61e-06,0.008,-1.61e-06,5.000800078
-1.61e-06,0.004,-1.61e-06,5.000000078
-1.61e-06,-0.008,-1.61e-06,5.00160008
-1.61e-06,0.004,-1.61e-06,4.99440008
-1.61e-06,0.004,-1.61e-06,4.99840008
-1.61e-06,0.008,-1.61e-06,4.99680008
-1.61e-06,0.0,-1.61e-06,4.99600008
-1.61e-06,-0.008,-1.61e-06,4.99280008
-1.61e-06,0.004,-1.61e-06,4.99440008
-1.61e-06,-0.004,-1.61e-06,5.00400008
-1.61e-06,0.004,-1.61e-06,4.99600008
-1.61e-06,0.016,-1.61e-06,4.99680008
-1.61e-06,0.012,-1.61e-06,4.99040008
-1.6e-06,-0.004,-1.6e-06,5.000000078
-1.6e-06,-0.012,-1.6e-06,5.000800078
-1.6e-06,-0.008,-1.6e-06,4.99840008
-1.6e-06,0.012,-1.6e-06,5.000000078
-1.6e-06,0.0,-1.6e-06,5.000800078
-1.6e-06,0.004,-1.6e-06,4.99520008
-1.6e-06,0.0,-1.6e-06,5.00320008
-1.6e-06,0.004,-1.6e-06,4.99600008
-1.6e-06,-0.004,-1.6e-06,5.000000078
-1.6e-06,-0.008,-1.6e-06,4.99840008
-1.6e-06,-0.02,-1.6e-06,5.000000078
-1.6e-06,-0.004,-1.6e-06,4.999200078
-1.59e-06,0.0,-1.59e-06,4.99760008
-1.59e-06,0.0,-1.59e-06,4.99200008
-1.59e-06,0.008,-1.59e-06,4.99840008
-1.59e-06,0.004,-1.59e-06,5.00560008
-1.59e-06,-0.004,-1.59e-06,4.999200078
-1.59e-06,0.008,-1.59e-06,4.99280008
-1.59e-06,0.0,-1.59e-06,4.99600008
-1.59e-06,0.012,-1.59e-06,4.99440008
-1.59e-06,0.0,-1.59e-06,4.99680008
-1.59e-06,0.0,-1.59e-06,5.00480008
-1.59e-06,-0.008,-1.59e-06,4.99760008
-1.59e-06,0.012,-1.59e-06,4.99360008
-1.59e-06,0.016,-1.59e-06,4.99760008
-1.58e-06,-0.004,-1.58e-06,5.00320008
-1.58e-06,0.004,-1.58e-06,5.000000078
-1.58e-06,0.004,-1.58e-06,5.00240008
-1.58e-06,-0.004,-1.58e-06,4.999200078
-1.58e-06,-0.008,-1.58e-06,5.00240008
-1.58e-06,0.004,-1.58e-06,5.00720008
-1.58e-06,0.016,-1.58e-06,5.00400008
-1.58e-06,-0.016,-1.58e-06,5.000000078
-1.58e-06,-0.004,-1.58e-06,5.00160008
-1.58e-06,0.004,-1.58e-06,5.00240008
-1.58e-06,0.004,-1.58e-06,5.00160008
-1.58e-06,-0.004,-1.58e-06,4.99120008
-1.57e-06,0.0,-1.57e-06,5.000800078
-1.57e-06,-0.008,-1.57e-06,5.000800078
-1.57e-06,0.008,-1.57e-06,4.999200078
-1.57e-06,-0.012,-1.57e-06,4.999200078
-1.57e-06,0.0,-1.57e-06,4.99200008
-1.57e-06,-0.004,-1.57e-06,4.99440008
-1.57e-06,0.012,-1.57e-06,4.99600008
-1.57e-06,0.008,-1.57e-06,4.99280008
-1.57e-06,0.004,-1.57e-06,5.00400008
-1.57e-06,0.0,-1.57e-06,5.00400008
-1.57e-06,0.0,-1.57e-06,5.00240008
-1.57e-06,-0.004,-1.57e-06,4.99520008
-1.57e-06,0.012,-1.57e-06,5.000000078
-1.56e-06,0.008,-1.56e-06,5.00240008
-1.56e-06,0.008,-1.56e-06,5.00240008
-1.56e-06,0.0,-1.56e-06,5.000800078
-1.56e-06,0.016,-1.56e-06,4.99600008
-1.56e-06,0.004,-1.56e-06,4.999200078
-1.56e-06,0.008,-1.56e-06,4.99680008
-1.56e-06,0.0,-1.56e-06,4.99760008
-1.56e-06,0.008,-1.56e-06,5.00720008
-1.56e-06,-0.004,-1.56e-06,5.00480008
-1.56e-06,0.004,-1.56e-06,5.000000078
-1.56e-06,0.004,-1.56e-06,4.99760008
-1.56e-06,0.012,-1.56e-06,5.000000078
-1.55e-06,0.0,-1.55e-06,4.99680008
-1.55e-06,0.004,-1.55e-06,5.000000078
-1.55e-06,-0.008,-1.55e-06,4.999200078
-1.55e-06,0.012,-1.55e-06,4.99520008
-1.55e-06,0.008,-1.55e-06,5.000800078
-1.55e-06,0.008,-1.55e-06,4.99760008
-1.55e-06,0.004,-1.55e-06,4.99760008
-1.55e-06,0.004,-1.55e-06,4.99840008
-1.55e-06,0.004,-1.55e-06,5.000800078
-1.55e-06,0.0,-1.55e-06,5.00160008
-1.55e-06,0.012,-1.55e-06,5.00160008
-1.55e-06,-0.008,-1.55e-06,5.00240008
-1.55e-06,0.012,-1.55e-06,5.000000078
-1.54e-06,0.012,-1.54e-06,5.00320008
-1.54e-06,0.008,-1.54e-06,4.99840008
-1.54e-06,0.008,-1.54e-06,4.999200078
-1.54e-06,0.008,-1.54e-06,4.99520008
-1.54e-06,0.016,-1.54e-06,5.000800078
-1.54e-06,-0.008,-1.54e-06,4.99840008
-1.54e-06,-0.012,-1.54e-06,5.00160008
-1.54e-06,0.004,-1.54e-06,4.99440008
-1.54e-06,0.008,-1.54e-06,5.000000078
-1.54e-06,0.0,-1.54e-06,5.00320008
-1.54e-06,0.004,-1.54e-06,4.999200078
-1.54e-06,-0.02,-1.54e-06,5.00160008
-1.53e-06,0.008,-1.53e-06,5.00560008
-1.53e-06,0.004,-1.53e-06,5.00240008
-1.53e-06,0.008,-1.53e-06,4.99600008
-1.53e-06,0.012,-1.53e-06,4.99760008
-1.53e-06,-0.004,-1.53e-06,5.000000078
-1.53e-06,-0.004,-1.53e-06,4.99760008
-1.53e-06,-0.004,-1.53e-06,4.99600008
-1.53e-06,-0.004,-1.53e-06,5.00160008
-1.53e-06,-0.008,-1.53e-06,5.00320008
-1.53e-06,0.0,-1.53e-06,5.000800078
-1.53e-06,0.008,-1.53e-06,4.99600008
-1.53e-06,-0.004,-1.53e-06,4.99440008
-1.53e-06,0.008,-1.53e-06,5.00480008
-1.52e-06,0.0,-1.52e-06,4.99680008
-1.52e-06,-0.012,-1.52e-06,4.99520008
-1.52e-06,-0.008,-1.52e-06,5.000800078
-1.52e-06,0.012,-1.52e-06,4.99600008
-1.52e-06,0.008,-1.52e-06,5.00160008
-1.52e-06,0.0,-1.52e-06,5.00480008
-1.52e-06,0.004,-1.52e-06,4.99680008
-1.52e-06,0.004,-1.52e-06,4.99520008
-1.52e-06,0.004,-1.52e-06,5.000800078
-1.52e-06,0.024,-1.52e-06,4.999200078
-1.52e-06,0.008,-1.52e-06,5.000000078
-1.52e-06,0.012,-1.52e-06,4.999200078
-1.51e-06,0.004,-1.51e-06,5.000000078
-1.51e-06,0.0,-1.51e-06,5.000000078
-1.51e-06,0.0,-1.51e-06,5.000800078
-1.51e-06,0.016,-1.51e-06,4.99440008
-1.51e-06,0.012,-1.51e-06,4.99200008
-1.51e-06,-0.004,-1.51e-06,4.999200078
-1.51e-06,-0.02,-1.51e-06,5.00880008
-1.51e-06,0.008,-1.51e-06,4.999200078
-1.51e-06,0.004,-1.51e-06,5.00320008
-1.51e-06,0.004,-1.51e-06,5.00480008
-1.51e-06,-0.016,-1.51e-06,5.00160008
-1.51e-06,-0.012,-1.51e-06,5.00400008
-1.51e-06,0.0,-1.51e-06,5.000800078
-1.5e-06,0.0,-1.5e-06,4.99760008
-1.5e-06,-0.004,-1.5e-06,4.99360008
-1.5e-06,0.004,-1.5e-06,5.00480008
-1.5e-06,0.008,-1.5e-06,4.999200078
-1.5e-06,0.004,-1.5e-06,5.00240008
-1.5e-06,0.0,-1.5e-06,4.99680008
-1.5e-06,0.004,-1.5e-06,4.99840008
-1.5e-06,0.012,-1.5e-06,4.999200078
-1.5e-06,0.012,-1.5e-06,5.000800078
-1.5e-06,0.004,-1.5e-06,4.99840008
-1.5e-06,0.004,-1.5e-06,5.00480008
-1.5e-06,-0.012,-1.5e-06,5.00480008
-1.49e-06,-0.008,-1.49e-06,5.00480008
-1.49e-06,0.008,-1.49e-06,5.000000078
-1.49e-06,0.008,-1.49e-06,4.99600008
-1.49e-06,-0.012,-1.49e-06,5.000000078
-1.49e-06,0.008,-1.49e-06,4.99680008
-1.49e-06,-0.008,-1.49e-06,5.00160008
-1.49e-06,0.0,-1.49e-06,4.99760008
-1.49e-06,0.016,-1.49e-06,4.99760008
-1.49e-06,0.008,-1.49e-06,4.999200078
-1.49e-06,-0.004,-1.49e-06,4.99840008
-1.49e-06,-0.008,-1.49e-06,5.000000078
-1.49e-06,-0.016,-1.49e-06,4.99520008
-1.49e-06,0.024,-1.49e-06,5.00320008
-1.48e-06,0.0,-1.48e-06,4.99360008
-1.48e-06,-0.012,-1.48e-06,4.99280008
-1.48e-06,0.0,-1.48e-06,5.000000078
-1.48e-06,0.012,-1.48e-06,5.00320008
-1.48e-06,0.016,-1.48e-06,4.99840008
-1.48e-06,-0.004,-1.48e-06,4.99840008
-1.48e-06,0.004,-1.48e-06,4.99520008
-1.48e-06,0.008,-1.48e-06,5.00320008
-1.48e-06,-0.012,-1.48e-06,4.999200078
-1.48e-06,-0.004,-1.48e-06,4.999200078
-1.48e-06,0.02,-1.48e-06,4.99600008
-1.48e-06,0.012,-1.48e-06,4.99760008
-1.47e-06,0.004,-1.47e-06,5.000800078
-1.47e-06,-0.008,-1.47e-06,4.99840008
-1.47e-06,-0.004,-1.47e-06,5.00160008
-1.47e-06,-0.004,-1.47e-06,5.00160008
-1.47e-06,0.004,-1.47e-06,4.99200008
-1.47e-06,0.008,-1.47e-06,4.99760008
-1.47e-06,0.012,-1.47e-06,4.99600008
-1.47e-06,0.0,-1.47e-06,4.99680008
-1.47e-06,0.012,-1.47e-06,4.99840008
-1.47e-06,0.008,-1.47e-06,5.00160008
-1.47e-06,0.008,-1.47e-06,4.99840008
-1.47e-06,0.02,-1.47e-06,4.99360008
-1.47e-06,0.016,-1.47e-06,4.99440008
-1.46e-06,0.012,-1.46e-06,5.00480008
-1.46e-06,0.024,-1.46e-06,5.00480008
-1.46e-06,0.004,-1.46e-06,4.99680008
-1.46e-06,0.008,-1.46e-06,5.000000078
-1.46e-06,0.012,-1.46e-06,5.00400008
-1.46e-06,-0.012,-1.46e-06,4.99840008
-1.46e-06,-0.012,-1.46e-06,4.99840008
-1.46e-06,0.008,-1.46e-06,4.99840008
-1.46e-06,0.004,-1.46e-06,5.00320008
-1.46e-06,0.016,-1.46e-06,4.99600008
-1.46e-06,0.008,-1.46e-06,5.00400008
-1.46e-06,-0.004,-1.46e-06,4.99760008
-1.45e-06,0.0,-1.45e-06,5.000000078
-1.45e-06,-0.012,-1.45e-06,5.000800078
-1.45e-06,0.008,-1.45e-06,4.99600008
-1.45e-06,0.008,-1.45e-06,5.00160008
-1.45e-06,0.008,-1.45e-06,5.00320008
-1.45e-06,0.008,-1.45e-06,4.99280008
-1.45e-06,0.0,-1.45e-06,4.99520008
-1.45e-06,0.0,-1.45e-06,4.99600008
-1.45e-06,0.008,-1.45e-06,5.000800078
-1.45e-06,0.012,-1.45e-06,4.99440008
-1.45e-06,-0.004,-1.45e-06,4.99520008
-1.45e-06,-0.016,-1.45e-06,4.99600008
-1.45e-06,-0.016,-1.45e-06,4.99760008
-1.44e-06,-0.008,-1.44e-06,4.99840008
-1.44e-06,0.012,-1.44e-06,5.00160008
-1.44e-06,0.012,-1.44e-06,4.99760008
-1.44e-06,-0.008,-1.44e-06,4.99200008
-1.44e-06,0.0,-1.44e-06,4.99840008
-1.44e-06,-0.008,-1.44e-06,4.999200078
-1.44e-06,-0.012,-1.44e-06,4.99520008
-1.44e-06,0.016,-1.44e-06,5.000800078
-1.44e-06,0.004,-1.44e-06,5.00240008
-1.44e-06,0.0,-1.44e-06,5.00240008
-1.44e-06,-0.012,-1.44e-06,4.99840008
-1.44e-06,0.0,-1.44e-06,5.00160008
-1.43e-06,0.016,-1.43e-06,5.00240008
-1.43e-06,0.02,-1.43e-06,4.99600008
-1.43e-06,0.0,-1.43e-06,4.99600008
-1.43e-06,0.016,-1.43e-06,5.000000078
-1.43e-06,0.004,-1.43e-06,4.99680008
-1.43e-06,-0.02,-1.43e-06,5.000800078
-1.43e-06,0.008,-1.43e-06,5.00160008
-1.43e-06,0.012,-1.43e-06,5.00160008
-1.43e-06,0.004,-1.43e-06,4.99200008
-1.43e-06,-0.008,-1.43e-06,5.00320008
-1.43e-06,-0.008,-1.43e-06,5.000800078
-1.43e-06,0.0,-1.43e-06,4.99760008
-1.43e-06,0.016,-1.43e-06,4.99840008
-1.42e-06,0.008,-1.42e-06,4.99200008
-1.42e-06,0.012,-1.42e-06,4.99760008
-1.42e-06,-0.012,-1.42e-06,5.00160008
-1.42e-06,-0.008,-1.42e-06,5.000000078
-1.42e-06,-0.008,-1.42e-06,5.000000078
-1.42e-06,-0.004,-1.42e-06,5.000000078
-1.42e-06,0.004,-1.42e-06,4.99760008
-1.42e-06,-0.012,-1.42e-06,5.000000078
-1.42e-06,-0.004,-1.42e-06,4.99440008
-1.42e-06,0.004,-1.42e-06,4.99760008
-1.42e-06,0.0,-1.42e-06,5.00240008
-1.42e-06,-0.008,-1.42e-06,4.999200078
-1.41e-06,-0.004,-1.41e-06,4.99680008
-1.41e-06,0.004,-1.41e-06,5.00240008
-1.41e-06,0.0,-1.41e-06,4.99600008
-1.41e-06,-0.012,-1.41e-06,4.99440008
-1.41e-06,-0.016,-1.41e-06,4.99360008
-1.41e-06,0.004,-1.41e-06,4.99360008
-1.41e-06,0.008,-1.41e-06,4.99760008
-1.41e-06,0.016,-1.41e-06,5.00720008
-1.41e-06,0.008,-1.41e-06,5.00480008
-1.41e-06,-0.004,-1.41e-06,4.99280008
-1.41e-06,0.0,-1.41e-06,4.99680008
-1.41e-06,0.016,-1.41e-06,4.999200078
-1.41e-06,0.0,-1.41e-06,4.99600008
-1.4e-06,0.0,-1.4e-06,4.99760008
-1.4e-06,0.004,-1.4e-06,5.000000078
-1.4e-06,0.004,-1.4e-06,5.000000078
-1.4e-06,0.0,-1.4e-06,4.99760008
-1.4e-06,0.004,-1.4e-06,4.99840008
-1.4e-06,0.016,-1.4e-06,5.00320008
-1.4e-06,0.004,-1.4e-06,4.99840008
-1.4e-06,0.004,-1.4e-06,4.99760008
-1.4e-06,-0.012,-1.4e-06,5.00240008
-1.4e-06,0.004,-1.4e-06,4.99840008
-1.4e-06,0.008,-1.4e-06,5.00480008
-1.4e-06,0.012,-1.4e-06,4.99440008
-1.39e-06,0.0,-1.39e-06,4.99680008
-1.39e-06,0.008,-1.39e-06,4.99680008
-1.39e-06,0.0,-1.39e-06,5.000000078
-1.39e-06,-0.004,-1.39e-06,5.00320008
-1.39e-06,0.008,-1.39e-06,4.999200078
-1.39e-06,0.02,-1.39e-06,4.99040008
-1.39e-06,-0.016,-1.39e-06,5.000800078
-1.39e-06,0.0,-1.39e-06,5.00480008
-1.39e-06,0.012,-1.39e-06,4.99280008
-1.39e-06,0.016,-1.39e-06,4.99600008
-1.39e-06,0.004,-1.39e-06,4.99600008
-1.39e-06,-0.012,-1.39e-06,4.99520008
-1.39e-06,0.004,-1.39e-06,5.000800078
-1.38e-06,0.004,-1.38e-06,5.00240008
-1.38e-06,0.012,-1.38e-06,5.00320008
-1.38e-06,0.016,-1.38e-06,4.99840008
-1.38e-06,-0.004,-1.38e-06,4.999200078
-1.38e-06,-0.008,-1.38e-06,4.99600008
-1.38e-06,-0.012,-1.38e-06,5.00400008
-1.38e-06,0.02,-1.38e-06,4.99280008
-1.38e-06,0.016,-1.38e-06,4.99760008
-1.38e-06,-0.004,-1.38e-06,5.000800078
-1.38e-06,0.016,-1.38e-06,5.00880008
-1.38e-06,0.0,-1.38e-06,4.99520008
-1.38e-06,0.012,-1.38e-06,5.00240008
-1.37e-06,-0.004,-1.37e-06,5.00240008
-1.37e-06,-0.008,-1.37e-06,4.999200078
-1.37e-06,-0.004,-1.37e-06,4.99840008
-1.37e-06,0.008,-1.37e-06,5.000000078
-1.37e-06,0.008,-1.37e-06,4.99680008
-1.37e-06,0.012,-1.37e-06,5.000800078
-1.37e-06,0.0,-1.37e-06,5.00240008
-1.37e-06,0.004,-1.37e-06,5.00160008
-1.37e-06,0.008,-1.37e-06,5.00400008
-1.37e-06,-0.004,-1.37e-06,4.99760008
-1.37e-06,0.0,-1.37e-06,5.00160008
-1.37e-06,0.0,-1.37e-06,5.00320008
-1.37e-06,-0.012,-1.37e-06,4.99680008
-1.36e-06,-0.012,-1.36e-06,5.000800078
-1.36e-06,0.016,-1.36e-06,4.99840008
-1.36e-06,0.008,-1.36e-06,4.99760008
-1.36e-06,0.016,-1.36e-06,4.99840008
-1.36e-06,0.008,-1.36e-06,5.000800078
-1.36e-06,0.008,-1.36e-06,4.99840008
-1.36e-06,0.004,-1.36e-06,4.99680008
-1.36e-06,0.004,-1.36e-06,4.99760008
-1.36e-06,0.0,-1.36e-06,4.99840008
-1.36e-06,0.008,-1.36e-06,5.00160008
-1.36e-06,0.0,-1.36e-06,5.00800008
-1.36e-06,-0.008,-1.36e-06,5.00800008
-1.35e-06,-0.004,-1.35e-06,4.99760008
-1.35e-06,-0.008,-1.35e-06,4.99600008
-1.35e-06,0.008,-1.35e-06,5.000800078
-1.35e-06,-0.016,-1.35e-06,5.00480008
-1.35e-06,0.004,-1.35e-06,4.99280008
-1.35e-06,0.004,-1.35e-06,5.00400008
-1.35e-06,0.008,-1.35e-06,5.000800078
-1.35e-06,-0.004,-1.35e-06,4.99760008
-1.35e-06,-0.004,-1.35e-06,4.99280008
-1.35e-06,0.008,-1.35e-06,4.99600008
-1.35e-06,0.004,-1.35e-06,4.999200078
-1.35e-06,0.0,-1.35e-06,4.99200008
-1.35e-06,-0.012,-1.35e-06,5.00160008
-1.34e-06,0.0,-1.34e-06,4.99040008
-1.34e-06,0.008,-1.34e-06,4.99440008
-1.34e-06,0.012,-1.34e-06,4.99840008
-1.34e-06,-0.004,-1.34e-06,4.99520008
-1.34e-06,0.008,-1.34e-06,5.00320008
-1.34e-06,0.004,-1.34e-06,4.999200078
-1.34e-06,-0.008,-1.34e-06,4.99360008
-1.34e-06,0.016,-1.34e-06,5.000800078
-1.34e-06,-0.008,-1.34e-06,5.000000078
-1.34e-06,-0.024,-1.34e-06,4.99600008
-1.34e-06,0.004,-1.34e-06,5.00160008
-1.34e-06,0.008,-1.34e-06,5.000000078
-1.33e-06,0.0,-1.33e-06,5.00160008
-1.33e-06,-0.012,-1.33e-06,5.000000078
-1.33e-06,0.0,-1.33e-06,4.999200078
-1.33e-06,-0.004,-1.33e-06,4.999200078
-1.33e-06,0.016,-1.33e-06,5.00400008
-1.33e-06,0.012,-1.33e-06,5.00400008
-1.33e-06,0.004,-1.33e-06,4.999200078
-1.33e-06,-0.024,-1.33e-06,4.999200078
-1.33e-06,0.004,-1.33e-06,5.000000078
-1.33e-06,-0.008,-1.33e-06,4.99520008
-1.33e-06,0.02,-1.33e-06,5.000800078
-1.33e-06,0.012,-1.33e-06,5.00880008
-1.33e-06,0.012,-1.33e-06,5.00160008
-1.32e-06,-0.004,-1.32e-06,4.99280008
-1.32e-06,0.0,-1.32e-06,4.99840008
-1.32e-06,0.0,-1.32e-06,4.99840008
-1.32e-06,0.012,-1.32e-06,4.99840008
-1.32e-06,-0.008,-1.32e-06,4.99840008
-1.32e-06,0.004,-1.32e-06,4.999200078
-1.32e-06,-0.004,-1.32e-06,4.99440008
-1.32e-06,0.004,-1.32e-06,4.99760008
-1.32e-06,-0.004,-1.32e-06,4.99840008
-1.32e-06,0.0,-1.32e-06,4.99840008
-1.32e-06,0.016,-1.32e-06,4.99440008
-1.32e-06,0.004,-1.32e-06,4.99680008
-1.31e-06,-0.008,-1.31e-06,4.99200008
-1.31e-06,-0.008,-1.31e-06,4.99600008
-1.31e-06,0.004,-1.31e-06,4.99760008
-1.31e-06,0.008,-1.31e-06,4.99600008
-1.31e-06,-0.012,-1.31e-06,4.99840008
-1.31e-06,0.012,-1.31e-06,5.00480008
-1.31e-06,-0.004,-1.31e-06,4.99040008
-1.31e-06,0.0,-1.31e-06,4.99520008
-1.31e-06,0.02,-1.31e-06,4.99200008
-1.31e-06,0.0,-1.31e-06,4.99520008
-1.31e-06,-0.004,-1.31e-06,5.000000078
-1.31e-06,-0.012,-1.31e-06,5.000800078
-1.31e-06,0.0,-1.31e-06,4.99440008
-1.3e-06,0.008,-1.3e-06,5.00160008
-1.3e-06,0.016,-1.3e-06,5.00240008
-1.3e-06,0.0,-1.3e-06,4.99680008
-1.3e-06,-0.008,-1.3e-06,4.99760008
-1.3e-06,-0.004,-1.3e-06,5.000800078
-1.3e-06,0.004,-1.3e-06,5.000800078
-1.3e-06,0.004,-1.3e-06,4.99520008
-1.3e-06,0.0,-1.3e-06,4.99840008
-1.3e-06,-0.016,-1.3e-06,5.00240008
-1.3e-06,-0.008,-1.3e-06,4.99680008
-1.3e-06,0.008,-1.3e-06,5.000800078
-1.3e-06,0.016,-1.3e-06,5.000000078
-1.29e-06,0.008,-1.29e-06,4.9896001
-1.29e-06,0.0,-1.29e-06,4.99840008
-1.29e-06,-0.02,-1.29e-06,4.99440008
-1.29e-06,0.004,-1.29e-06,5.00160008
-1.29e-06,0.0,-1.29e-06,5.00160008
-1.29e-06,0.024,-1.29e-06,4.999200078
-1.29e-06,0.004,-1.29e-06,5.000800078
-1.29e-06,-0.012,-1.29e-06,4.99520008
-1.29e-06,0.0,-1.29e-06,4.99840008
-1.29e-06,0.004,-1.29e-06,4.99600008
-1.29e-06,0.0,-1.29e-06,4.99600008
-1.29e-06,0.008,-1.29e-06,4.999200078
-1.29e-06,-0.012,-1.29e-06,4.99520008
-1.28e-06,-0.032,-1.28e-06,4.99440008
-1.28e-06,-0.008,-1.28e-06,5.000000078
-1.28e-06,0.012,-1.28e-06,4.99840008
-1.28e-06,0.028,-1.28e-06,4.99840008
-1.28e-06,0.004,-1.28e-06,5.00320008
-1.28e-06,-0.008,-1.28e-06,4.99840008
-1.28e-06,-0.004,-1.28e-06,4.99600008
-1.28e-06,-0.012,-1.28e-06,4.99680008
-1.28e-06,0.016,-1.28e-06,4.99840008
-1.28e-06,-0.004,-1.28e-06,4.99440008
-1.28e-06,-0.008,-1.28e-06,4.999200078
-1.28e-06,-0.004,-1.28e-06,4.99600008
-1.27e-06,-0.012,-1.27e-06,5.00240008
-1.27e-06,-0.004,-1.27e-06,4.99840008
-1.27e-06,0.0,-1.27e-06,4.99840008
-1.27e-06,-0.008,-1.27e-06,5.000000078
-1.27e-06,-0.008,-1.27e-06,4.99680008
-1.27e-06,-0.004,-1.27e-06,4.99760008
-1.27e-06,0.032,-1.27e-06,4.99440008
-1.27e-06,0.016,-1.27e-06,4.99520008
-1.27e-06,-0.008,-1.27e-06,4.99600008
-1.27e-06,0.004,-1.27e-06,5.00320008
-1.27e-06,-0.008,-1.27e-06,5.00480008
-1.27e-06,0.004,-1.27e-06,4.99440008
-1.27e-06,0.028,-1.27e-06,4.999200078
-1.26e-06,0.024,-1.26e-06,5.000000078
-1.26e-06,-0.004,-1.26e-06,4.99520008
-1.26e-06,-0.016,-1.26e-06,4.99440008
-1.26e-06,-0.008,-1.26e-06,5.00240008
-1.26e-06,0.0,-1.26e-06,4.99760008
-1.26e-06,0.008,-1.26e-06,5.000000078
-1.26e-06,-0.004,-1.26e-06,4.99680008
-1.26e-06,-0.012,-1.26e-06,5.00240008
-1.26e-06,-0.004,-1.26e-06,5.000800078
-1.26e-06,-0.012,-1.26e-06,5.00160008
-1.26e-06,0.0,-1.26e-06,4.99680008
-1.26e-06,0.0,-1.26e-06,4.99520008
-1.25e-06,0.02,-1.25e-06,4.99520008
-1.25e-06,0.004,-1.25e-06,4.99600008
-1.25e-06,0.0,-1.25e-06,5.000000078
-1.25e-06,-0.004,-1.25e-06,4.99520008
-1.25e-06,0.02,-1.25e-06,4.99760008
-1.25e-06,0.02,-1.25e-06,4.99440008
-1.25e-06,0.016,-1.25e-06,5.000800078
-1.25e-06,0.012,-1.25e-06,4.99840008
-1.25e-06,0.008,-1.25e-06,5.00240008
-1.25e-06,0.0,-1.25e-06,4.99360008
-1.25e-06,-0.004,-1.25e-06,4.999200078
-1.25e-06,-0.004,-1.25e-06,4.999200078
-1.25e-06,0.02,-1.25e-06,5.000800078
-1.24e-06,0.012,-1.24e-06,4.99520008
-1.24e-06,-0.008,-1.24e-06,4.99440008
-1.24e-06,-0.012,-1.24e-06,4.99760008
-1.24e-06,-0.008,-1.24e-06,5.000000078
-1.24e-06,0.012,-1.24e-06,4.99440008
-1.24e-06,-0.016,-1.24e-06,4.999200078
-1.24e-06,-0.008,-1.24e-06,4.99600008
-1.24e-06,0.008,-1.24e-06,4.999200078
-1.24e-06,0.0,-1.24e-06,4.99120008
-1.24e-06,-0.004,-1.24e-06,4.99360008
-1.24e-06,0.008,-1.24e-06,4.99840008
-1.24e-06,0.012,-1.24e-06,4.99840008
-1.23e-06,0.004,-1.23e-06,4.999200078
-1.23e-06,-0.008,-1.23e-06,4.99760008
-1.23e-06,0.004,-1.23e-06,5.000000078
-1.23e-06,-0.004,-1.23e-06,4.99840008
-1.23e-06,0.008,-1.23e-06,4.99760008
-1.23e-06,0.008,-1.23e-06,4.99440008
-1.23e-06,-0.016,-1.23e-06,4.99440008
-1.23e-06,0.008,-1.23e-06,4.99440008
-1.23e-06,0.008,-1.23e-06,4.99520008
-1.23e-06,0.004,-1.23e-06,5.00640008
-1.23e-06,-0.016,-1.23e-06,5.00240008
-1.23e-06,-0.02,-1.23e-06,5.00400008
-1.23e-06,0.0,-1.23e-06,4.99760008
-1.22e-06,0.008,-1.22e-06,5.000000078
-1.22e-06,0.004,-1.22e-06,4.99200008
-1.22e-06,0.008,-1.22e-06,5.00160008
-1.22e-06,0.0,-1.22e-06,4.999200078
-1.22e-06,-0.004,-1.22e-06,4.99600008
-1.22e-06,-0.004,-1.22e-06,5.000800078
-1.22e-06,0.004,-1.22e-06,5.00240008
-1.22e-06,0.004,-1.22e-06,5.00400008
-1.22e-06,-0.008,-1.22e-06,5.000800078
-1.22e-06,0.004,-1.22e-06,5.000000078
-1.22e-06,-0.004,-1.22e-06,4.99840008
-1.22e-06,-0.008,-1.22e-06,4.99840008
-1.21e-06,-0.004,-1.21e-06,5.00400008
-1.21e-06,0.016,-1.21e-06,5.000000078
-1.21e-06,0.012,-1.21e-06,5.000000078
-1.21e-06,-0.004,-1.21e-06,4.999200078
-1.21e-06,-0.012,-1.21e-06,4.99840008
-1.21e-06,0.012,-1.21e-06,4.99600008
-1.21e-06,0.012,-1.21e-06,4.99680008
-1.21e-06,0.024,-1.21e-06,4.99360008
-1.21e-06,0.016,-1.21e-06,4.99680008
-1.21e-06,-0.012,-1.21e-06,5.000800078
-1.21e-06,-0.02,-1.21e-06,4.99600008
-1.21e-06,0.0,-1.21e-06,4.99840008
-1.21e-06,0.016,-1.21e-06,5.00640008
-1.2e-06,0.016,-1.2e-06,5.00640008
-1.2e-06,-0.004,-1.2e-06,5.000000078
-1.2e-06,0.004,-1.2e-06,4.99760008
-1.2e-06,0.004,-1.2e-06,4.99520008
-1.2e-06,0.0,-1.2e-06,5.000000078
-1.2e-06,-0.012,-1.2e-06,4.99840008
-1.2e-06,0.012,-1.2e-06,4.99360008
-1.2e-06,0.012,-1.2e-06,5.000800078
-1.2e-06,0.0,-1.2e-06,4.99760008
-1.2e-06,-0.012,-1.2e-06,4.99680008
-1.2e-06,0.012,-1.2e-06,5.00240008
-1.2e-06,-0.012,-1.2e-06,4.999200078
-1.19e-06,-0.004,-1.19e-06,4.99280008
