time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-1.33E-06,0,-1.33E-06,0.000800078,-7.65E-07,7.80E-08,-7.65E-07,-0.0167999,-7.65E-07,0.00640008,-7.65E-07,0.0139999,-7.65E-07,0.0199999
-1.33E-06,-0.02,-1.33E-06,0.00160008,-7.65E-07,0.00640008,-7.65E-07,-0.000799922,-7.65E-07,0.0152001,-7.65E-07,-1.42E-07,-7.65E-07,0.0239999
-1.32E-06,-0.03,-1.32E-06,0.00960008,-7.64E-07,0.00320008,-7.64E-07,-0.00639992,-7.64E-07,0.0176001,-7.64E-07,0.00799986,-7.64E-07,0.0119999
-1.32E-06,-0.02,-1.32E-06,0.00720008,-7.64E-07,-0.000799922,-7.64E-07,-0.00879992,-7.64E-07,0.0120001,-7.64E-07,0.0179999,-7.64E-07,0.0119999
-1.32E-06,0.02,-1.32E-06,0.00160008,-7.64E-07,-0.00399992,-7.64E-07,-0.00319992,-7.64E-07,0.0208001,-7.64E-07,0.0159999,-7.64E-07,0.0199999
-1.32E-06,-0.01,-1.32E-06,0.00480008,-7.63E-07,0.00480008,-7.63E-07,-0.00719992,-7.63E-07,0.0112001,-7.63E-07,0.00599986,-7.63E-07,0.0219999
-1.32E-06,-0.01,-1.32E-06,-0.00319992,-7.63E-07,-0.00159992,-7.63E-07,-0.0103999,-7.63E-07,0.0136001,-7.63E-07,0.0139999,-7.63E-07,0.0179999
-1.31E-06,-0.03,-1.31E-06,0.00400008,-7.62E-07,0.00320008,-7.62E-07,-0.0103999,-7.62E-07,0.0120001,-7.62E-07,0.0179999,-7.62E-07,0.0279999
-1.31E-06,-0.02,-1.31E-06,0.000800078,-7.62E-07,0.00240008,-7.62E-07,-0.00479992,-7.62E-07,0.0112001,-7.62E-07,0.0139999,-7.62E-07,0.0239999
-1.31E-06,0,-1.31E-06,-0.00159992,-7.62E-07,0.00480008,-7.62E-07,-0.0135999,-7.62E-07,0.0104001,-7.62E-07,0.0119999,-7.62E-07,0.00799986
-1.31E-06,0.03,-1.31E-06,0.000800078,-7.61E-07,-0.00399992,-7.61E-07,-0.00959992,-7.61E-07,0.00960008,-7.61E-07,0.00999986,-7.61E-07,0.0259999
